brygada,czas
4,04:51:00
014,05:11:00
7,05:31:00
015,05:51:00
10,06:10:00
11,06:22:00
1,06:34:00
2,06:46:00
3,06:54:00
013,07:03:00
4,07:11:00
5,07:19:00
014,07:27:00
6,07:35:00
7,07:43:00
8,07:51:00
015,07:59:00
9,08:07:00
10,08:15:00
016,08:23:00
11,08:31:00
12,08:39:00
1,08:47:00
2,08:58:00
3,09:10:00
013,09:14:00
4,09:22:00
5,09:34:00
6,09:46:00
7,09:58:00
8,10:10:00
9,10:22:00
10,10:34:00
11,10:46:00
12,10:58:00
1,11:10:00
2,11:22:00
3,11:34:00
4,11:46:00
5,11:58:00
6,12:10:00
7,12:22:00
8,12:34:00
9,12:46:00
10,12:58:00
11,13:10:00
12,13:22:00
1,13:34:00
2,13:46:00
3,13:58:00
4,14:10:00
5,14:22:00
6,14:34:00
7,14:46:00
8,14:55:00
9,15:03:00
014,15:11:00
10,15:19:00
11,15:27:00
12,15:35:00
1,15:43:00
2,15:51:00
015,15:59:00
3,16:07:00
4,16:15:00
016,16:23:00
5,16:31:00
6,16:39:00
013,16:47:00
7,16:55:00
8,17:03:00
9,17:11:00
014,17:19:00
10,17:27:00
11,17:35:00
12,17:43:00
1,17:51:00
2,17:59:00
015,18:10:00
3,18:22:00
016,18:34:00
5,18:46:00
013,18:58:00
7,19:10:00
8,19:22:00
014,19:34:00
10,19:46:00
12,19:58:00
1,20:11:00
015,20:31:00
3,20:42:00
016,20:51:00
5,21:11:00
013,21:20:00
7,21:31:00
014,21:51:00
12,22:11:00
1,22:32:00
015,22:54:00
016,23:14:00
